order_id,delivery_partner_id,promised_time,actual_time,delivery_time_minutes,distance_km,delivery_status,reasons_if_delayed
3018086191,86332,2024-02-07 16:11:00,2024-02-07 16:13:00,2,2.04,On Time,Traffic
556665455,18521,2024-02-08 01:22:00,2024-02-08 01:49:00,27,2.43,Significantly Delayed,Traffic
1887687323,33348,2024-02-08 03:09:00,2024-02-08 03:07:00,-2,3.78,On Time,Null
5743074720,88405,2024-02-08 03:26:00,2024-02-08 03:22:00,-4,1.24,On Time,Null
3892854030,14424,2024-02-08 04:18:00,2024-02-08 04:18:00,0,3.22,On Time,Null
8905341102,5762,2024-02-08 04:28:00,2024-02-08 04:27:00,-1,4.88,On Time,Null
9870610018,44706,2024-02-08 05:36:00,2024-02-08 05:35:00,-1,0.86,On Time,Null
1498157233,13716,2024-02-08 06:44:00,2024-02-08 06:48:00,4,0.96,On Time,Traffic
5434328922,57029,2024-02-08 07:46:00,2024-02-08 07:44:00,-2,0.77,On Time,Null
5815833211,78640,2024-02-08 19:27:00,2024-02-08 19:27:00,0,4.11,On Time,Null
9810964144,28405,2024-02-08 20:11:00,2024-02-08 20:10:00,-1,2.88,On Time,Null
2177917034,75636,2024-02-08 20:16:00,2024-02-08 20:25:00,9,0.73,Slightly Delayed,Traffic
9321629905,93938,2024-02-08 20:36:00,2024-02-08 20:40:00,4,1.5,On Time,Traffic
768283559,97341,2024-02-09 01:59:00,2024-02-09 01:57:00,-2,0.81,On Time,Null
4741574337,8790,2024-02-09 02:04:00,2024-02-09 02:08:00,4,4.22,On Time,Traffic
7296733293,66098,2024-02-09 04:02:00,2024-02-09 04:19:00,17,4.5,Significantly Delayed,Traffic
2177207547,63474,2024-02-09 05:01:00,2024-02-09 04:59:00,-2,1.62,On Time,Null
9430139302,90056,2024-02-09 08:04:00,2024-02-09 08:05:00,1,2.53,On Time,Traffic
4058658914,15833,2024-02-09 09:48:00,2024-02-09 09:48:00,0,3.1,On Time,Null
3363683548,93499,2024-02-09 10:32:00,2024-02-09 10:32:00,0,1.2,On Time,Null
1888247163,77605,2024-02-09 11:49:00,2024-02-09 11:48:00,-1,1.35,On Time,Null
9830742370,76449,2024-02-09 16:32:00,2024-02-09 16:38:00,6,1.98,Slightly Delayed,Traffic
7863496069,11754,2024-02-09 19:09:00,2024-02-09 19:24:00,15,4.5,Slightly Delayed,Traffic
7316642056,69898,2024-02-10 00:23:00,2024-02-10 00:31:00,8,2.16,Slightly Delayed,Traffic
7565768030,54027,2024-02-10 03:08:00,2024-02-10 03:07:00,-1,0.73,On Time,Null
8622799862,87205,2024-02-10 03:16:00,2024-02-10 03:13:00,-3,1.37,On Time,Null
4813468096,13299,2024-02-10 04:10:00,2024-02-10 04:12:00,2,2.52,On Time,Traffic
1255941187,75245,2024-02-10 06:14:00,2024-02-10 06:27:00,13,1.2,Slightly Delayed,Traffic
2730458449,9689,2024-02-10 06:48:00,2024-02-10 06:58:00,10,3.83,Slightly Delayed,Traffic
776389097,75111,2024-02-10 07:50:00,2024-02-10 08:05:00,15,1.62,Slightly Delayed,Traffic
7112725384,18999,2024-02-10 08:03:00,2024-02-10 08:03:00,0,0.77,On Time,Null
6873267326,63685,2024-02-10 08:03:00,2024-02-10 08:11:00,8,3.17,Slightly Delayed,Traffic
3108512811,30893,2024-02-10 08:35:00,2024-02-10 08:37:00,2,2.16,On Time,Traffic
8453462258,98449,2024-02-10 11:57:00,2024-02-10 11:53:00,-4,0.83,On Time,Null
8100314462,60492,2024-02-10 14:55:00,2024-02-10 15:20:00,25,1.25,Significantly Delayed,Traffic
3270131216,44043,2024-02-10 15:14:00,2024-02-10 15:28:00,14,4.44,Slightly Delayed,Traffic
6752221435,71642,2024-02-10 16:10:00,2024-02-10 16:14:00,4,0.55,On Time,Traffic
8756485728,43987,2024-02-10 21:32:00,2024-02-10 21:33:00,1,4.73,On Time,Traffic
6873424093,61533,2024-02-10 23:28:00,2024-02-10 23:29:00,1,2.72,On Time,Traffic
2417680703,41668,2024-02-11 00:48:00,2024-02-11 01:02:00,14,2.42,Slightly Delayed,Traffic
5018325783,41888,2024-02-11 04:37:00,2024-02-11 04:35:00,-2,1.96,On Time,Null
2793638565,7507,2024-02-11 08:41:00,2024-02-11 08:36:00,-5,4.78,On Time,Null
7463392603,18713,2024-02-11 09:39:00,2024-02-11 10:02:00,23,2.37,Significantly Delayed,Traffic
9091960039,51540,2024-02-11 10:04:00,2024-02-11 10:04:00,0,2.76,On Time,Null
7962511808,33403,2024-02-11 10:32:00,2024-02-11 10:35:00,3,2.74,On Time,Traffic
8573833987,92757,2024-02-11 13:47:00,2024-02-11 13:42:00,-5,1.44,On Time,Null
1023485121,74337,2024-02-11 17:36:00,2024-02-11 17:38:00,2,1.34,On Time,Traffic
6883107728,55685,2024-02-11 18:29:00,2024-02-11 18:27:00,-2,2.99,On Time,Null
8523250818,69177,2024-02-11 19:05:00,2024-02-11 19:01:00,-4,1.28,On Time,Null
6353755071,15507,2024-02-12 01:00:00,2024-02-12 01:03:00,3,1.21,On Time,Traffic
8472487149,43294,2024-02-12 05:49:00,2024-02-12 06:10:00,21,3.43,Significantly Delayed,Traffic
7680297690,79007,2024-02-12 07:11:00,2024-02-12 07:13:00,2,4.55,On Time,Traffic
7361440096,94957,2024-02-12 12:39:00,2024-02-12 13:00:00,21,1.09,Significantly Delayed,Traffic
343239069,23690,2024-02-12 17:46:00,2024-02-12 17:45:00,-1,1.1,On Time,Null
2731829604,85333,2024-02-12 20:28:00,2024-02-12 20:25:00,-3,0.89,On Time,Null
7821942520,11136,2024-02-13 00:12:00,2024-02-13 00:13:00,1,2.62,On Time,Traffic
7509638056,75144,2024-02-13 01:03:00,2024-02-13 01:08:00,5,3.25,On Time,Traffic
9979010790,41655,2024-02-13 01:36:00,2024-02-13 01:46:00,10,4.05,Slightly Delayed,Traffic
3749174258,32618,2024-02-13 07:59:00,2024-02-13 08:10:00,11,2.28,Slightly Delayed,Traffic
3317293496,42288,2024-02-13 09:03:00,2024-02-13 09:00:00,-3,0.98,On Time,Null
3091948113,22775,2024-02-13 10:08:00,2024-02-13 10:22:00,14,3.86,Slightly Delayed,Traffic
7965253060,3496,2024-02-13 10:22:00,2024-02-13 10:31:00,9,3.58,Slightly Delayed,Traffic
8851743592,70212,2024-02-13 12:15:00,2024-02-13 12:11:00,-4,2.89,On Time,Null
7143278295,89680,2024-02-13 15:39:00,2024-02-13 15:35:00,-4,1.65,On Time,Null
7640576778,28726,2024-02-13 17:53:00,2024-02-13 18:00:00,7,3.4,Slightly Delayed,Traffic
6418255337,34687,2024-02-13 18:06:00,2024-02-13 18:06:00,0,1.03,On Time,Null
8209051735,66797,2024-02-13 22:45:00,2024-02-13 22:45:00,0,3.48,On Time,Null
8914775994,30298,2024-02-13 23:47:00,2024-02-13 23:45:00,-2,2.16,On Time,Null
3503438244,17071,2024-02-14 01:15:00,2024-02-14 01:13:00,-2,3.61,On Time,Null
8873697539,41581,2024-02-14 05:33:00,2024-02-14 05:34:00,1,1.04,On Time,Traffic
8068903161,60117,2024-02-14 22:35:00,2024-02-14 22:37:00,2,2.88,On Time,Traffic
8354866000,19057,2024-02-15 18:41:00,2024-02-15 18:49:00,8,5,Slightly Delayed,Traffic
5123439997,55720,2024-02-15 19:13:00,2024-02-15 19:15:00,2,0.93,On Time,Traffic
4898477588,11074,2024-02-15 20:20:00,2024-02-15 20:15:00,-5,2.11,On Time,Null
7562754470,46136,2024-02-15 23:47:00,2024-02-15 23:48:00,1,1.58,On Time,Traffic
1129887168,35560,2024-02-16 03:34:00,2024-02-16 03:35:00,1,3.92,On Time,Traffic
6314310505,98855,2024-02-16 04:46:00,2024-02-16 04:47:00,1,1.39,On Time,Traffic
3224986973,24389,2024-02-16 07:57:00,2024-02-16 07:58:00,1,4.65,On Time,Traffic
7655293952,14565,2024-02-16 08:03:00,2024-02-16 08:07:00,4,3.51,On Time,Traffic
3227252410,66386,2024-02-16 08:11:00,2024-02-16 08:09:00,-2,0.92,On Time,Null
5794917332,49073,2024-02-16 14:02:00,2024-02-16 13:57:00,-5,4.96,On Time,Null
1023260165,93967,2024-02-16 19:23:00,2024-02-16 19:23:00,0,3.36,On Time,Null
7660037070,70814,2024-02-16 21:08:00,2024-02-16 21:04:00,-4,1.94,On Time,Null
6919395718,23311,2024-02-16 21:46:00,2024-02-16 21:42:00,-4,2.54,On Time,Null
3473012553,99684,2024-02-16 21:48:00,2024-02-16 22:14:00,26,3.48,Significantly Delayed,Traffic
1295268290,30358,2024-02-16 22:53:00,2024-02-16 22:50:00,-3,0.84,On Time,Null
5378344982,83534,2024-02-17 01:23:00,2024-02-17 01:49:00,26,3.38,Significantly Delayed,Traffic
3808010352,50711,2024-02-17 02:42:00,2024-02-17 02:40:00,-2,1.51,On Time,Null
1002438039,52508,2024-02-17 03:44:00,2024-02-17 03:43:00,-1,1.4,On Time,Null
581178324,47464,2024-02-17 04:22:00,2024-02-17 04:19:00,-3,4.11,On Time,Null
3942174431,9886,2024-02-17 05:12:00,2024-02-17 05:22:00,10,3.08,Slightly Delayed,Traffic
3986082657,55010,2024-02-17 12:56:00,2024-02-17 12:55:00,-1,1.35,On Time,Null
2122832513,39396,2024-02-17 19:58:00,2024-02-17 20:18:00,20,3.97,Significantly Delayed,Traffic
5923573134,74712,2024-02-17 20:16:00,2024-02-17 20:21:00,5,2.43,On Time,Traffic
626433439,35365,2024-02-17 23:47:00,2024-02-17 23:45:00,-2,2.41,On Time,Null
6946637946,5892,2024-02-18 04:17:00,2024-02-18 04:29:00,12,3.18,Slightly Delayed,Traffic
3064828239,46175,2024-02-18 07:49:00,2024-02-18 07:54:00,5,4.66,On Time,Traffic
2295441899,21929,2024-02-18 08:06:00,2024-02-18 08:14:00,8,3.92,Slightly Delayed,Traffic
2320560482,7285,2024-02-18 13:21:00,2024-02-18 13:19:00,-2,3.15,On Time,Null
8281093933,49094,2024-02-18 14:00:00,2024-02-18 13:55:00,-5,4.31,On Time,Null
1736953222,46700,2024-02-18 14:11:00,2024-02-18 14:21:00,10,4.92,Slightly Delayed,Traffic
7671357353,73213,2024-02-18 16:52:00,2024-02-18 16:49:00,-3,2.85,On Time,Null
8454449180,2578,2024-02-18 21:10:00,2024-02-18 21:18:00,8,1.97,Slightly Delayed,Traffic
5234194751,47252,2024-02-19 05:02:00,2024-02-19 05:06:00,4,1.42,On Time,Traffic
2716611235,66366,2024-02-19 06:29:00,2024-02-19 06:30:00,1,4.56,On Time,Traffic
6322372546,8035,2024-02-19 10:16:00,2024-02-19 10:35:00,19,3.99,Significantly Delayed,Traffic
1282422181,1443,2024-02-19 14:52:00,2024-02-19 14:59:00,7,5,Slightly Delayed,Traffic
6558001978,39255,2024-02-19 15:17:00,2024-02-19 15:18:00,1,3.47,On Time,Traffic
6856986497,55218,2024-02-19 16:03:00,2024-02-19 16:01:00,-2,1.69,On Time,Null
2521197661,49637,2024-02-20 00:48:00,2024-02-20 01:05:00,17,0.86,Significantly Delayed,Traffic
238520071,91088,2024-02-20 05:44:00,2024-02-20 05:47:00,3,1.92,On Time,Traffic
101816977,74586,2024-02-20 06:37:00,2024-02-20 06:41:00,4,1.45,On Time,Traffic
8556607504,26730,2024-02-20 06:47:00,2024-02-20 06:48:00,1,4.45,On Time,Traffic
711316410,6620,2024-02-20 10:30:00,2024-02-20 10:32:00,2,3.77,On Time,Traffic
2388792163,16233,2024-02-20 17:27:00,2024-02-20 17:40:00,13,3.8,Slightly Delayed,Traffic
551343632,89726,2024-02-20 20:04:00,2024-02-20 20:06:00,2,0.79,On Time,Traffic
2034571482,86556,2024-02-20 20:28:00,2024-02-20 20:43:00,15,2.48,Slightly Delayed,Traffic
7201868330,80726,2024-02-20 21:11:00,2024-02-20 21:10:00,-1,1.86,On Time,Null
8022168472,42469,2024-02-20 22:52:00,2024-02-20 23:00:00,8,2.58,Slightly Delayed,Traffic
5956863364,6378,2024-02-20 23:47:00,2024-02-20 23:55:00,8,3.25,Slightly Delayed,Traffic
9087377568,37895,2024-02-21 02:34:00,2024-02-21 02:33:00,-1,0.61,On Time,Null
3884862300,38680,2024-02-21 09:18:00,2024-02-21 09:25:00,7,2.84,Slightly Delayed,Traffic
1988898073,21707,2024-02-21 11:44:00,2024-02-21 11:54:00,10,1.17,Slightly Delayed,Traffic
3186586558,65286,2024-02-21 14:09:00,2024-02-21 14:08:00,-1,4.78,On Time,Null
6900876252,80644,2024-02-21 17:10:00,2024-02-21 17:05:00,-5,0.55,On Time,Null
313663478,65113,2024-02-21 17:14:00,2024-02-21 17:17:00,3,1.45,On Time,Traffic
9296105870,24307,2024-02-21 17:20:00,2024-02-21 17:22:00,2,1.28,On Time,Traffic
1070876534,14388,2024-02-21 19:12:00,2024-02-21 19:08:00,-4,0.64,On Time,Null
1126011099,7013,2024-02-21 22:09:00,2024-02-21 22:08:00,-1,0.92,On Time,Null
8444509148,85993,2024-02-21 22:45:00,2024-02-21 22:46:00,1,2.07,On Time,Traffic
4043585691,8666,2024-02-21 22:54:00,2024-02-21 23:00:00,6,3.27,Slightly Delayed,Traffic
8208980848,53453,2024-02-21 23:57:00,2024-02-21 23:53:00,-4,3.18,On Time,Null
4959271803,52469,2024-02-22 01:31:00,2024-02-22 01:44:00,13,2.07,Slightly Delayed,Traffic
5998035939,25912,2024-02-22 01:33:00,2024-02-22 01:31:00,-2,3.32,On Time,Null
7388846009,51360,2024-02-22 09:19:00,2024-02-22 09:18:00,-1,4.8,On Time,Null
9345418784,24395,2024-02-22 10:23:00,2024-02-22 10:27:00,4,4.58,On Time,Traffic
9099298435,21269,2024-02-22 10:36:00,2024-02-22 10:35:00,-1,3.41,On Time,Null
4740213452,85085,2024-02-22 12:49:00,2024-02-22 13:01:00,12,2.62,Slightly Delayed,Traffic
6976835753,67913,2024-02-22 14:06:00,2024-02-22 14:03:00,-3,0.59,On Time,Null
2979246068,81847,2024-02-23 02:57:00,2024-02-23 03:22:00,25,0.69,Significantly Delayed,Traffic
6468633344,67358,2024-02-23 06:43:00,2024-02-23 06:40:00,-3,4.28,On Time,Null
6388954643,46446,2024-02-23 07:05:00,2024-02-23 07:03:00,-2,1.85,On Time,Null
8203685394,92523,2024-02-23 07:17:00,2024-02-23 07:18:00,1,4.11,On Time,Traffic
3405089431,66223,2024-02-23 15:45:00,2024-02-23 15:58:00,13,1.12,Slightly Delayed,Traffic
52324496,54293,2024-02-23 17:47:00,2024-02-23 17:52:00,5,2.39,On Time,Traffic
5761530160,47945,2024-02-23 18:42:00,2024-02-23 18:57:00,15,2.31,Slightly Delayed,Traffic
4067366774,78609,2024-02-23 19:39:00,2024-02-23 19:42:00,3,3.55,On Time,Traffic
8765283513,3995,2024-02-23 20:18:00,2024-02-23 20:42:00,24,1.96,Significantly Delayed,Traffic
4062815570,54881,2024-02-24 05:06:00,2024-02-24 05:08:00,2,0.65,On Time,Traffic
7960553477,75158,2024-02-24 05:40:00,2024-02-24 05:35:00,-5,4.56,On Time,Null
5037688536,166,2024-02-24 05:54:00,2024-02-24 06:22:00,28,3.96,Significantly Delayed,Traffic
1952343673,23019,2024-02-24 06:16:00,2024-02-24 06:14:00,-2,1.52,On Time,Null
1427911940,321,2024-02-24 07:14:00,2024-02-24 07:17:00,3,2.28,On Time,Traffic
1814491335,88279,2024-02-24 07:57:00,2024-02-24 08:10:00,13,1.13,Slightly Delayed,Traffic
7595842583,3254,2024-02-24 08:13:00,2024-02-24 08:18:00,5,1.8,On Time,Traffic
2620531979,23093,2024-02-24 12:53:00,2024-02-24 13:02:00,9,1.54,Slightly Delayed,Traffic
3211566084,63791,2024-02-24 14:21:00,2024-02-24 14:18:00,-3,4.68,On Time,Null
9623704312,5220,2024-02-24 22:21:00,2024-02-24 22:23:00,2,0.75,On Time,Traffic
4324086468,98362,2024-02-25 04:43:00,2024-02-25 04:47:00,4,3.56,On Time,Traffic
7009303199,72585,2024-02-25 10:51:00,2024-02-25 10:59:00,8,0.72,Slightly Delayed,Traffic
744721438,47635,2024-02-25 13:03:00,2024-02-25 13:15:00,12,4.3,Slightly Delayed,Traffic
5142069216,60557,2024-02-25 15:21:00,2024-02-25 15:21:00,0,4.56,On Time,Null
8132887999,7931,2024-02-25 16:24:00,2024-02-25 16:35:00,11,3.77,Slightly Delayed,Traffic
2480611325,78792,2024-02-25 16:42:00,2024-02-25 16:50:00,8,0.8,Slightly Delayed,Traffic
4064447117,36940,2024-02-25 22:34:00,2024-02-25 22:53:00,19,4.11,Significantly Delayed,Traffic
8396250231,13826,2024-02-26 03:27:00,2024-02-26 03:51:00,24,1.47,Significantly Delayed,Traffic
4439677910,84746,2024-02-26 09:44:00,2024-02-26 09:44:00,0,1.59,On Time,Null
4538204462,4874,2024-02-26 18:29:00,2024-02-26 18:30:00,1,2.06,On Time,Traffic
8398774908,61857,2024-02-26 19:54:00,2024-02-26 19:58:00,4,2.08,On Time,Traffic
5626601040,79158,2024-02-26 23:48:00,2024-02-26 23:57:00,9,4.46,Slightly Delayed,Traffic
47953423,90878,2024-02-27 00:28:00,2024-02-27 00:32:00,4,1.88,On Time,Traffic
5790622967,37995,2024-02-27 00:35:00,2024-02-27 00:34:00,-1,4.92,On Time,Null
1595123446,25599,2024-02-27 00:53:00,2024-02-27 00:55:00,2,2.34,On Time,Traffic
552470423,27605,2024-02-27 02:45:00,2024-02-27 02:41:00,-4,3.92,On Time,Null
7706841114,121,2024-02-27 03:16:00,2024-02-27 03:13:00,-3,3.81,On Time,Null
9933994647,46871,2024-02-27 06:50:00,2024-02-27 06:51:00,1,2,On Time,Traffic
8183315245,14135,2024-02-27 15:33:00,2024-02-27 15:47:00,14,4.56,Slightly Delayed,Traffic
340113260,75601,2024-02-27 15:38:00,2024-02-27 15:51:00,13,4.84,Slightly Delayed,Traffic
2914506024,94705,2024-02-27 16:23:00,2024-02-27 16:20:00,-3,4.82,On Time,Null
8396649871,66543,2024-02-27 16:26:00,2024-02-27 16:27:00,1,4.59,On Time,Traffic
8377146126,5897,2024-02-27 17:51:00,2024-02-27 17:47:00,-4,1.35,On Time,Null
3984108726,63676,2024-02-27 18:15:00,2024-02-27 18:19:00,4,4.62,On Time,Traffic
1911064507,19465,2024-02-27 18:16:00,2024-02-27 18:17:00,1,2.83,On Time,Traffic
8966870214,25007,2024-02-27 21:42:00,2024-02-27 21:48:00,6,2.15,Slightly Delayed,Traffic
2624508626,32652,2024-02-28 00:27:00,2024-02-28 00:24:00,-3,3,On Time,Null
9046226901,45262,2024-02-28 07:30:00,2024-02-28 07:25:00,-5,0.88,On Time,Null
2875550803,82986,2024-02-28 14:12:00,2024-02-28 14:11:00,-1,2.92,On Time,Null
3941137932,73638,2024-02-28 14:27:00,2024-02-28 14:46:00,19,3.67,Significantly Delayed,Traffic
9880145668,94777,2024-02-28 17:08:00,2024-02-28 17:21:00,13,1.06,Slightly Delayed,Traffic
7352532839,58851,2024-02-28 19:17:00,2024-02-28 19:14:00,-3,2.79,On Time,Null
4636134267,75957,2024-02-28 19:49:00,2024-02-28 20:02:00,13,1.03,Slightly Delayed,Traffic
9069556587,45086,2024-02-29 12:16:00,2024-02-29 12:31:00,15,1.42,Slightly Delayed,Traffic
9657782153,14419,2024-02-29 14:57:00,2024-02-29 14:53:00,-4,4.77,On Time,Null
5352265711,73582,2024-02-29 19:48:00,2024-02-29 20:01:00,13,1.05,Slightly Delayed,Traffic
3036885153,28150,2024-02-29 21:20:00,2024-02-29 21:30:00,10,0.79,Slightly Delayed,Traffic
8426465860,59023,2024-02-29 23:32:00,2024-02-29 23:27:00,-5,4.2,On Time,Null
5321849748,43163,2024-03-01 00:33:00,2024-03-01 00:28:00,-5,2.69,On Time,Null
3329455953,8271,2024-03-01 05:59:00,2024-03-01 06:02:00,3,3.85,On Time,Traffic
7075868285,69398,2024-03-01 06:16:00,2024-03-01 06:20:00,4,3.48,On Time,Traffic
2649487718,74371,2024-03-01 14:11:00,2024-03-01 14:15:00,4,3.51,On Time,Traffic
9590518103,39579,2024-03-01 19:32:00,2024-03-01 19:33:00,1,3.73,On Time,Traffic
5887288860,90694,2024-03-01 21:35:00,2024-03-01 21:32:00,-3,4.07,On Time,Null
5278249111,22996,2024-03-01 21:45:00,2024-03-01 22:08:00,23,0.51,Significantly Delayed,Traffic
9135272808,58954,2024-03-01 23:24:00,2024-03-01 23:22:00,-2,3.77,On Time,Null
752185231,5165,2024-03-02 04:19:00,2024-03-02 04:19:00,0,0.92,On Time,Null
8697966993,45795,2024-03-02 06:00:00,2024-03-02 06:22:00,22,2.95,Significantly Delayed,Traffic
2936701883,69765,2024-03-02 09:10:00,2024-03-02 09:13:00,3,2.77,On Time,Traffic
6009342120,11837,2024-03-02 09:13:00,2024-03-02 09:20:00,7,2.55,Slightly Delayed,Traffic
9811235698,50768,2024-03-02 11:21:00,2024-03-02 11:33:00,12,2.74,Slightly Delayed,Traffic
1991167685,97004,2024-03-02 13:42:00,2024-03-02 13:42:00,0,3,On Time,Null
2185319815,43571,2024-03-02 20:56:00,2024-03-02 20:59:00,3,4.84,On Time,Traffic
942025494,56953,2024-03-02 23:04:00,2024-03-02 23:18:00,14,3,Slightly Delayed,Traffic
5819887962,85744,2024-03-03 00:46:00,2024-03-03 01:08:00,22,2.97,Significantly Delayed,Traffic
105578518,97558,2024-03-03 02:13:00,2024-03-03 02:27:00,14,0.57,Slightly Delayed,Traffic
2823404098,52689,2024-03-03 03:33:00,2024-03-03 03:31:00,-2,4.66,On Time,Null
4302375314,63810,2024-03-03 08:44:00,2024-03-03 08:49:00,5,2.12,On Time,Traffic
4244306883,94771,2024-03-03 10:42:00,2024-03-03 10:56:00,14,2.9,Slightly Delayed,Traffic
4467084478,68868,2024-03-03 12:58:00,2024-03-03 13:12:00,14,1.25,Slightly Delayed,Traffic
447464341,85334,2024-03-03 13:06:00,2024-03-03 13:13:00,7,4.08,Slightly Delayed,Traffic
5684182622,6390,2024-03-03 16:31:00,2024-03-03 16:31:00,0,2.04,On Time,Null
4305348838,11295,2024-03-03 20:45:00,2024-03-03 21:10:00,25,1.16,Significantly Delayed,Traffic
3494650073,39392,2024-03-03 22:21:00,2024-03-03 22:20:00,-1,3.6,On Time,Null
6061353924,5451,2024-03-03 22:26:00,2024-03-03 22:23:00,-3,2.47,On Time,Null
5216555041,72142,2024-03-03 23:34:00,2024-03-03 23:31:00,-3,1.25,On Time,Null
5311190131,30345,2024-03-04 01:01:00,2024-03-04 01:02:00,1,2.18,On Time,Traffic
4735339432,49478,2024-03-04 03:23:00,2024-03-04 03:19:00,-4,3.33,On Time,Null
8329733630,11186,2024-03-04 04:04:00,2024-03-04 04:11:00,7,1.17,Slightly Delayed,Traffic
6081384585,96881,2024-03-04 04:19:00,2024-03-04 04:20:00,1,0.74,On Time,Traffic
3667250123,34707,2024-03-04 06:27:00,2024-03-04 06:53:00,26,2.28,Significantly Delayed,Traffic
1491991005,85285,2024-03-04 09:01:00,2024-03-04 09:01:00,0,0.89,On Time,Null
8971899775,17588,2024-03-04 12:22:00,2024-03-04 12:17:00,-5,2.15,On Time,Null
9284767341,38009,2024-03-04 14:39:00,2024-03-04 14:38:00,-1,1.41,On Time,Null
9936118648,91322,2024-03-04 18:58:00,2024-03-04 19:07:00,9,1.69,Slightly Delayed,Traffic
5211206337,52881,2024-03-04 19:35:00,2024-03-04 19:38:00,3,0.57,On Time,Traffic
2801605687,14972,2024-03-04 21:31:00,2024-03-04 21:27:00,-4,4.41,On Time,Null
1215008706,6321,2024-03-04 23:15:00,2024-03-04 23:11:00,-4,2.83,On Time,Null
4850653474,50658,2024-03-05 03:51:00,2024-03-05 03:56:00,5,3.96,On Time,Traffic
9209192342,23219,2024-03-05 07:06:00,2024-03-05 07:16:00,10,3.05,Slightly Delayed,Traffic
4275746826,59737,2024-03-05 10:57:00,2024-03-05 10:54:00,-3,4.92,On Time,Null
140980199,72398,2024-03-05 14:27:00,2024-03-05 14:36:00,9,1.97,Slightly Delayed,Traffic
5480656353,34982,2024-03-05 19:33:00,2024-03-05 19:28:00,-5,3.58,On Time,Null
5085005195,92179,2024-03-05 20:13:00,2024-03-05 20:17:00,4,4.3,On Time,Traffic
1255323701,78929,2024-03-06 12:08:00,2024-03-06 12:06:00,-2,3.42,On Time,Null
8510312737,38863,2024-03-06 15:13:00,2024-03-06 15:09:00,-4,2.81,On Time,Null
6445700839,94758,2024-03-06 15:45:00,2024-03-06 15:48:00,3,1.13,On Time,Traffic
1353492780,38772,2024-03-06 16:40:00,2024-03-06 16:40:00,0,1.28,On Time,Null
89194627,37946,2024-03-06 18:27:00,2024-03-06 18:24:00,-3,4.59,On Time,Null
6417774057,96532,2024-03-06 19:14:00,2024-03-06 19:20:00,6,2.95,Slightly Delayed,Traffic
868288823,72354,2024-03-06 19:17:00,2024-03-06 19:27:00,10,1.4,Slightly Delayed,Traffic
9799231260,58378,2024-03-07 09:17:00,2024-03-07 09:21:00,4,0.9,On Time,Traffic
5388573375,45401,2024-03-07 13:01:00,2024-03-07 13:01:00,0,4.54,On Time,Null
605779703,68537,2024-03-07 23:19:00,2024-03-07 23:16:00,-3,4.55,On Time,Null
7510849424,35153,2024-03-08 04:30:00,2024-03-08 04:29:00,-1,3.62,On Time,Null
8664447334,49008,2024-03-08 04:49:00,2024-03-08 05:18:00,29,4.11,Significantly Delayed,Traffic
3153811191,69044,2024-03-08 06:16:00,2024-03-08 06:21:00,5,4.63,On Time,Traffic
3675914158,57846,2024-03-08 06:23:00,2024-03-08 06:36:00,13,1.98,Slightly Delayed,Traffic
5630323534,5799,2024-03-08 13:51:00,2024-03-08 13:58:00,7,2.98,Slightly Delayed,Traffic
6158083683,76731,2024-03-08 17:37:00,2024-03-08 17:42:00,5,0.51,On Time,Traffic
8498666384,94061,2024-03-08 18:13:00,2024-03-08 18:16:00,3,4.33,On Time,Traffic
8086834412,90596,2024-03-08 19:36:00,2024-03-08 19:34:00,-2,2.96,On Time,Null
6938082428,60137,2024-03-08 20:53:00,2024-03-08 20:59:00,6,4.41,Slightly Delayed,Traffic
218821567,71006,2024-03-08 21:08:00,2024-03-08 21:04:00,-4,3.81,On Time,Null
2325405669,53132,2024-03-08 23:29:00,2024-03-08 23:27:00,-2,0.99,On Time,Null
4060449266,83557,2024-03-09 00:43:00,2024-03-09 00:47:00,4,4.42,On Time,Traffic
3303209513,51536,2024-03-09 03:58:00,2024-03-09 03:53:00,-5,1.82,On Time,Null
9628875555,41405,2024-03-09 04:09:00,2024-03-09 04:07:00,-2,4.05,On Time,Null
8290229112,29611,2024-03-09 05:19:00,2024-03-09 05:16:00,-3,2.06,On Time,Null
8879377902,61662,2024-03-09 06:26:00,2024-03-09 06:21:00,-5,3.82,On Time,Null
840761323,88697,2024-03-09 06:30:00,2024-03-09 06:34:00,4,3.99,On Time,Traffic
8596751747,95854,2024-03-09 06:44:00,2024-03-09 06:43:00,-1,4.11,On Time,Null
7337555525,99482,2024-03-09 19:48:00,2024-03-09 19:49:00,1,1.77,On Time,Traffic
3367039425,72408,2024-03-10 03:58:00,2024-03-10 04:00:00,2,1.38,On Time,Traffic
9594095277,61215,2024-03-10 04:56:00,2024-03-10 04:54:00,-2,1.97,On Time,Null
1775389576,59128,2024-03-10 06:53:00,2024-03-10 06:52:00,-1,0.67,On Time,Null
924888012,28336,2024-03-10 08:47:00,2024-03-10 08:57:00,10,4.89,Slightly Delayed,Traffic
7642038633,99317,2024-03-10 11:50:00,2024-03-10 12:20:00,30,4.66,Significantly Delayed,Traffic
2639216409,17836,2024-03-10 12:00:00,2024-03-10 12:04:00,4,4.66,On Time,Traffic
6721093047,3594,2024-03-10 14:38:00,2024-03-10 14:38:00,0,3.41,On Time,Null
9000851345,86432,2024-03-10 17:11:00,2024-03-10 17:16:00,5,0.99,On Time,Traffic
